Init_station,Init_time,Time,Value,Total
316.0,123.0,88.5,455375.794453714,4593147.225251795
317.0,3.0,88.5,456215.16617211315,4593359.357620546
317.0,99.0,88.5,455831.5209251794,4593219.782653881
317.0,123.0,88.5,455667.03787731595,4593181.75048357
318.0,3.0,89.95833333333333,446687.42028903286,4588078.178370225
318.0,99.0,90.04166666666667,446443.2542450876,4587898.233417784
318.0,123.0,90.0,446425.55637146294,4587908.833459668
319.0,3.0,88.5,453823.03126041323,4592562.638396149
319.0,99.0,88.5,453679.0663908648,4592480.678747639
319.0,123.0,88.5,453609.4714283885,4592468.217502685
320.0,3.0,88.45833333333333,455902.6827242209,4593468.971096471
320.0,99.0,88.45833333333333,455206.15761824406,4593214.423867948
320.0,123.0,88.45833333333333,455069.5038209901,4593138.590469234
321.0,3.0,110.75,459187.25898660533,4587998.6306842575
321.0,99.0,111.08333333333333,458823.3497610024,4587764.100953615
321.0,123.0,111.0,458973.40597712784,4587861.327980456
322.0,3.0,90.0,462623.6578714015,4590743.971454171
322.0,99.0,90.125,462333.35718292143,4590510.156375498
322.0,123.0,90.08333333333333,462412.9669623954,4590611.889144318
323.0,3.0,102.70833333333333,453231.1530102587,4592138.44700234
323.0,99.0,102.79166666666667,453131.936480431,4592078.643116657
323.0,123.0,102.95833333333333,452992.7902081064,4592034.240880586
324.0,3.0,88.5,453768.9906060004,4592444.274442583
324.0,99.0,88.5,453368.30562826083,4592272.604828641
324.0,123.0,88.5,453390.72473975224,4592288.502144264
325.0,3.0,102.04166666666667,451241.53966266406,4591204.46703574
325.0,99.0,102.29166666666667,450979.75082224584,4591076.517355662
325.0,123.0,102.33333333333333,450976.9718813977,4591080.166259626
326.0,3.0,88.5,454001.5228150315,4592530.019144978
326.0,99.0,88.5,453664.5145382191,4592386.2247656435
326.0,123.0,88.5,453654.4615423119,4592390.34280847
327.0,3.0,95.08333333333333,457982.7181710629,4586305.393602511
327.0,99.0,95.125,457906.86857370485,4586212.517852354
327.0,123.0,95.20833333333333,457805.3659945056,4586156.611150656
328.0,3.0,88.5,455662.54172541655,4593267.751049417
328.0,99.0,88.5,455290.78290065966,4593110.979653694
328.0,123.0,88.5,455088.98389048374,4593051.206242848
329.0,3.0,101.375,466572.5896034625,4585919.017633477
329.0,99.0,101.45833333333333,466499.432238166,4585878.125919707
329.0,123.0,101.54166666666667,466466.9245220368,4585801.653248904
330.0,3.0,88.5,456990.82977899374,4593583.809080594
330.0,99.0,88.5,456482.27165318374,4593430.559026275
330.0,123.0,88.5,456429.3496525066,4593384.765968714
331.0,3.0,88.91666666666667,449277.8840704018,4589964.296565208
331.0,99.0,88.91666666666667,449008.22630829224,4589801.327369127
331.0,123.0,88.91666666666667,448925.39266104304,4589761.664488807
332.0,3.0,94.33333333333333,462063.12542077585,4587604.079883424
332.0,99.0,94.45833333333333,461855.50403406937,4587431.984030934
332.0,123.0,94.45833333333333,461857.6069769359,4587434.256937338
333.0,3.0,88.5,455866.2451608594,4593203.265989335
333.0,99.0,88.5,455567.4850307291,4593084.5673754625
333.0,123.0,88.5,455555.8596067453,4593078.648230165
334.0,3.0,88.5,456771.8166809928,4593453.407870777
334.0,99.0,88.5,456434.50370842346,4593329.431075951
334.0,123.0,88.5,456366.7908867188,4593307.195720362
335.0,3.0,88.5,455642.23926028574,4593310.274865923
335.0,99.0,88.5,455477.57920012326,4593220.223531314
335.0,123.0,88.5,455279.82699157594,4593161.675888293
336.0,3.0,88.5,455670.7545460009,4593282.940040132
336.0,99.0,88.45833333333333,455341.19078082906,4593142.538622939
336.0,123.0,88.5,455251.6141398213,4593122.287143614
337.0,3.0,88.58333333333333,451252.7969940363,4591271.398819417
337.0,99.0,88.58333333333333,450805.96371278365,4591032.250492165
337.0,123.0,88.58333333333333,450758.3174277636,4591013.325149247
338.0,3.0,88.5,452103.8807356376,4591899.001029709
338.0,99.0,88.5,451594.71724051517,4591633.145765102
338.0,123.0,88.58333333333333,450785.84479473636,4591160.565385584
339.0,3.0,88.5,456201.8067622596,4593377.838490314
339.0,99.0,88.5,456106.26355694607,4593306.745687474
339.0,123.0,88.5,456057.8060118607,4593283.160592451
340.0,3.0,88.5,455429.41632795375,4593150.3038087
340.0,99.0,88.5,455194.11085063725,4593062.075664833
340.0,123.0,88.5,455206.39684669103,4593074.773983126
341.0,3.0,103.54166666666667,453721.07661545667,4582501.583951427
341.0,99.0,103.70833333333333,453543.6951092996,4582244.917651009
341.0,123.0,103.70833333333333,453559.5039948189,4582315.096480883
342.0,3.0,88.5,454350.38218649593,4592669.522588549
342.0,99.0,88.5,454083.32930457126,4592548.36851764
342.0,123.0,88.5,454009.43586440355,4592530.508188358
343.0,3.0,88.5,455089.4990089291,4593028.569575865
343.0,99.0,88.5,454857.89005775517,4592920.947808855
343.0,123.0,88.5,454761.3078537825,4592906.201982388
344.0,3.0,88.45833333333333,452553.04216501594,4591950.423392765
344.0,99.0,88.45833333333333,452195.29844526085,4591783.694883015
344.0,123.0,88.45833333333333,452157.9808263885,4591763.928110329
345.0,3.0,90.20833333333333,446429.2547757925,4586665.069766397
345.0,99.0,90.33333333333333,445984.7344370913,4586367.267361587
345.0,123.0,90.33333333333333,445975.8014238356,4586352.781019722
346.0,3.0,88.45833333333333,453427.32901475456,4592450.808080781
346.0,99.0,88.45833333333333,453199.975036499,4592341.510019144
346.0,123.0,88.45833333333333,453126.7214769254,4592313.644651674
347.0,3.0,91.83333333333333,440229.8346017782,4584301.262189017
347.0,99.0,91.83333333333333,440098.3436904031,4584206.496722743
347.0,123.0,91.875,440010.66519511875,4584174.595153817
348.0,3.0,88.45833333333333,456073.4006008595,4593497.05816419
348.0,99.0,88.45833333333333,455799.1732948477,4593359.933948653
348.0,123.0,88.45833333333333,455724.6925728328,4593336.364755247
349.0,3.0,88.5,453625.5145684557,4592469.493380757
349.0,99.0,88.5,453350.7129973829,4592331.327185357
349.0,123.0,88.5,453187.64664161997,4592280.833815574
350.0,3.0,88.5,456304.1136111956,4593408.96844539
350.0,99.0,88.5,456008.7451930961,4593299.29227015
350.0,123.0,88.5,455778.1473309319,4593216.670581848
351.0,3.0,88.5,460553.8450332344,4594372.756210333
351.0,99.0,88.54166666666667,461661.8053203667,4594511.891499579
351.0,123.0,88.625,465813.87516774103,4594793.3304419685
352.0,3.0,104.45833333333333,457979.36566136824,4585528.998891151
352.0,99.0,104.58333333333333,457931.42730326514,4585443.217309581
352.0,123.0,104.625,457804.3605431338,4585386.5527920555
353.0,3.0,88.5,456382.0916509128,4593496.334908336
353.0,99.0,88.5,455941.355621231,4593318.607783212
353.0,123.0,88.5,455814.4084879377,4593290.058641136
354.0,3.0,98.83333333333333,438209.7521124743,4582463.72503734
354.0,99.0,98.95833333333333,437958.07239903667,4582283.197576851
354.0,123.0,99.08333333333333,437931.1831924245,4582271.0183626395
355.0,3.0,88.5,452994.78683082224,4592324.225998959
355.0,99.0,88.5,452757.1116003159,4592212.559860618
355.0,123.0,88.5,452689.2192155106,4592194.242206775
356.0,3.0,94.33333333333333,437820.098241579,4581721.806602744
356.0,99.0,94.45833333333333,437683.104845303,4581617.266488448
356.0,123.0,94.54166666666667,437465.39820040856,4581465.740873259
357.0,3.0,88.5,457096.10039488476,4593589.882373999
357.0,99.0,88.5,456480.77173794917,4593372.364276399
357.0,123.0,88.5,456240.6500940956,4593310.461491184
358.0,3.0,88.5,455897.5442613901,4593373.07639106
358.0,99.0,88.5,455663.1388975817,4593241.70175308
358.0,123.0,88.5,455379.82924250496,4593166.933153357
359.0,3.0,88.5,455605.80638447066,4593286.2638092935
359.0,99.0,88.5,455587.1594447708,4593264.584295476
359.0,123.0,88.5,455209.1908310781,4593124.988764923
360.0,3.0,90.54166666666667,441769.12371983484,4582998.881582577
360.0,99.0,90.54166666666667,441838.63595993957,4583047.362311395
360.0,123.0,90.5,441867.04199088213,4583067.851662208
361.0,3.0,88.54166666666667,451271.82759740856,4591261.5418386785
361.0,99.0,88.54166666666667,450965.17027058924,4591122.109055367
361.0,123.0,88.54166666666667,450965.63745998184,4591129.961718482
362.0,3.0,88.66666666666667,448113.54822812113,4589455.924025359
362.0,99.0,88.66666666666667,447708.90415745415,4589231.23383784
362.0,123.0,88.66666666666667,447639.52059402084,4589192.492846212
363.0,3.0,88.54166666666667,453326.98698529863,4592204.852692795
363.0,99.0,88.54166666666667,453446.9616696057,4592230.949311119
363.0,123.0,88.5,453291.0074663285,4592204.47619076
364.0,3.0,88.5,454985.13289147674,4593047.404993133
364.0,99.0,88.5,454772.53107891814,4592960.599263413
364.0,123.0,88.5,454399.758268537,4592823.798063753
365.0,3.0,97.125,448760.429095926,4589225.73435479
365.0,99.0,97.04166666666667,448979.80839086394,4589325.258756094
365.0,123.0,97.0,449060.2982064,4589359.934719112
366.0,3.0,88.5,454564.8520203213,4592860.312924736
366.0,99.0,88.5,454217.2312627662,4592719.085169963
366.0,123.0,88.5,454216.32881089795,4592728.815959274
367.0,3.0,88.5,456089.76809793914,4593149.759224018
367.0,99.0,88.5,455661.3285241802,4592996.017474113
367.0,123.0,88.5,455735.7464159487,4593015.408869993
368.0,3.0,98.04166666666667,464191.53598826664,4583306.276987159
368.0,99.0,98.16666666666667,464192.7976269634,4583139.571731819
368.0,123.0,98.125,464087.3249071236,4583184.651613043
369.0,3.0,89.54166666666667,448727.7469960494,4589303.832817602
369.0,99.0,89.625,448357.5584529959,4589084.9613177525
369.0,123.0,89.625,448395.00398169056,4589105.0364768095
370.0,3.0,88.95833333333333,449998.80008385214,4590670.518339153
370.0,99.0,89.0,449614.72320581187,4590449.3253957555
370.0,123.0,89.04166666666667,449554.3079394369,4590411.7506313175
371.0,3.0,88.66666666666667,449791.07005550084,4590475.309849033
371.0,99.0,88.66666666666667,449568.7543927947,4590355.410561511
371.0,123.0,88.70833333333333,449392.8658306962,4590256.997617845
372.0,3.0,88.45833333333333,454937.16262919456,4593096.83108528
372.0,99.0,88.45833333333333,454692.1909783815,4592994.822860172
372.0,123.0,88.45833333333333,454581.16270263755,4592961.254967598
373.0,3.0,88.45833333333333,456435.62268657435,4593560.870748374
373.0,99.0,88.45833333333333,456476.44996528304,4593463.812979477
373.0,123.0,88.45833333333333,456388.3421932793,4593403.744754392
374.0,3.0,88.54166666666667,451440.0991691047,4591530.160299172
374.0,99.0,88.54166666666667,450966.21889339073,4591311.646945678
374.0,123.0,88.54166666666667,450920.2596888049,4591295.145032141
375.0,3.0,88.625,448587.13231950614,4590191.063619208
375.0,99.0,88.625,448543.3314950321,4590160.64627655
375.0,123.0,88.625,448091.9528710288,4589936.4239896005
376.0,3.0,88.5,455951.8796033079,4593233.174528856
376.0,99.0,88.5,455697.8591185419,4593139.169246768
376.0,123.0,88.5,455527.6908592121,4593105.261947639
377.0,3.0,94.58333333333333,463853.8595066122,4590596.411926698
377.0,99.0,94.70833333333333,463611.0164938979,4590459.063770686
377.0,123.0,94.75,463679.4223291572,4590469.5971767595
378.0,3.0,88.5,453253.1020236588,4592358.73181143
378.0,99.0,88.5,452946.03225131263,4592224.9121052325
378.0,123.0,88.5,452946.22770987113,4592226.70930992
379.0,3.0,88.54166666666667,451359.32287431735,4591644.293755982
379.0,99.0,88.54166666666667,451221.0860178473,4591559.980577336
379.0,123.0,88.54166666666667,450957.32638278534,4591461.076792872
380.0,3.0,88.5,454743.28212395066,4592930.03046387
380.0,99.0,88.5,454317.2035272849,4592744.41162427
380.0,123.0,88.5,454208.689196689,4592718.93077772
381.0,3.0,88.5,453443.0153639073,4592565.035613937
381.0,99.0,88.5,453267.2412204661,4592467.676244574
381.0,123.0,88.5,452997.00064210326,4592389.081774212
382.0,3.0,88.5,455972.2395511162,4593364.334523967
382.0,99.0,88.5,455503.9951215191,4593157.033171244
382.0,123.0,88.5,455537.61636119883,4593162.399598005
383.0,3.0,88.5,455587.35685340926,4593231.900398498
383.0,99.0,88.5,455195.1880934738,4593076.040332371
383.0,123.0,88.5,455031.8582621236,4593034.925066207
384.0,3.0,88.45833333333333,455876.7273925255,4593405.857102338
384.0,99.0,88.45833333333333,455558.97024494456,4593237.221404437
384.0,123.0,88.45833333333333,455632.5881332268,4593282.345207732
385.0,3.0,88.5,455530.340274759,4593240.077957902
385.0,99.0,88.5,455204.426569303,4593093.887291358
385.0,123.0,88.5,454955.8141500242,4593022.455056435
386.0,3.0,88.5,454777.04361287964,4592852.766345471
386.0,99.0,88.5,454558.4606183718,4592732.215928767
386.0,123.0,88.5,454515.0563189342,4592726.810402624
387.0,3.0,88.54166666666667,457681.06218663155,4593177.118877814
387.0,99.0,88.54166666666667,457515.6761375692,4593148.3324547615
387.0,123.0,88.54166666666667,457087.1872419055,4593046.69947611
388.0,3.0,88.66666666666667,452160.1015102212,4590780.301570917
388.0,99.0,88.66666666666667,451877.15260899725,4590642.35655494
388.0,123.0,88.66666666666667,451844.7189105974,4590605.690761447
389.0,3.0,88.5,455222.33871732187,4593079.6708680475
389.0,99.0,88.5,454897.99892702827,4592953.619584372
389.0,123.0,88.5,454774.3038156391,4592912.026582875
390.0,3.0,88.54166666666667,451737.9403879599,4591587.735658787
390.0,99.0,88.54166666666667,451480.0441045251,4591467.517116435
390.0,123.0,88.54166666666667,451346.3143114033,4591413.439798603
391.0,3.0,88.5,454557.4235744326,4592918.019194532
391.0,99.0,88.5,454163.5476790217,4592762.1753071025
391.0,123.0,88.5,454195.21735434944,4592776.95547355
392.0,3.0,94.70833333333333,438532.0461475608,4582023.328342786
392.0,99.0,94.875,438269.52421580686,4581823.281215215
392.0,123.0,94.91666666666667,438222.69656424515,4581795.549912872
393.0,3.0,88.5,453902.7234798005,4592561.204183383
393.0,99.0,88.5,453631.6321800364,4592437.153298596
393.0,123.0,88.5,453537.68692573905,4592408.619677832
394.0,3.0,88.45833333333333,452178.8020252304,4592062.830987582
394.0,99.0,88.45833333333333,451819.8637525722,4591897.145796302
394.0,123.0,88.45833333333333,451787.31091368914,4591893.83122088
